Date, Instance, Algorithm, MAX_ITER_COUNT, MAX_NO_IMPROVE_COUNT, RandSeed, Duration, IterCount, MoveCount, TotalDist, Medians, Assignment
2014-05-10 Sat 11:04:30, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399689456, 178.091, 178, 2313215, 1133, 39|23|29|38|2|67|12|10|40|51|, 10|40|2|67|10|40|10|12|23|29|10|23|12|39|12|51|51|10|12|12|67|38|67|23|10|23|23|40|67|29|39|29|23|51|12|23|38|40|38|39|40|38|67|10|2|40|38|2|23|10|40|51|39|29|40|10|38|12|40|67|10|39|2|10|29|39|29|67|38|38|10|2|29|38|2|2|67|2|29|39|12|23|51|39|51|29|67|10|39|29|12|67|38|23|38|51|29|51|51|67|
2014-05-10 Sat 11:32:00, ../Instances/pmedcap1(19).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399691070, 583.24, 565, 7408843, 1079, 8|64|97|91|55|72|68|61|74|24|, 24|74|74|72|55|72|55|64|8|64|55|8|64|61|55|72|97|24|72|55|91|64|72|8|24|8|8|97|91|64|24|72|8|97|55|8|68|74|68|61|74|8|91|24|91|74|68|72|8|55|97|97|61|64|97|55|68|68|74|91|55|61|72|24|64|61|72|91|68|68|55|74|72|68|74|74|91|74|72|61|55|68|97|61|97|64|91|24|61|72|55|91|64|8|68|97|72|97|8|91|
2014-05-10 Sat 11:59:02, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399692720, 858.281, 842, 10993465, 1176, 47|4|9|3|8|82|0|14|5|94|, 0|5|82|3|4|5|94|8|8|9|82|8|9|82|14|47|9|14|4|8|0|4|9|3|94|47|3|3|14|9|4|0|47|47|8|14|3|9|14|8|0|82|5|0|9|82|4|47|5|0|0|0|8|5|4|9|14|8|5|94|8|94|82|14|94|47|9|94|3|82|82|4|4|14|4|3|14|47|0|0|94|0|82|3|94|9|3|82|5|14|0|8|9|8|94|4|82|14|5|14|
2014-05-10 Sat 12:25:38, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399694342, 568.739, 576, 7580557, 1085, 54|89|1|96|65|9|81|24|23|13|, 81|1|96|23|65|24|9|1|1|9|96|1|9|13|89|89|9|89|54|23|81|65|96|23|24|65|54|23|54|9|23|81|89|65|1|81|23|9|89|1|13|96|24|81|9|96|65|65|81|81|81|81|1|1|54|96|89|1|24|24|1|9|81|89|24|65|9|24|54|13|96|23|54|89|23|23|54|65|13|13|24|81|96|23|9|96|54|13|24|89|81|1|9|1|24|54|96|89|24|89|
2014-05-10 Sat 12:52:16, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399695938, 85.272, 87, 1125752, 1135, 62|59|76|93|20|21|32|41|37|23|, 20|93|41|23|21|59|59|93|93|37|41|93|41|62|20|32|37|20|21|23|20|21|41|23|59|21|76|23|76|37|23|62|32|32|93|20|23|37|20|93|62|41|59|20|41|41|21|32|76|20|20|20|93|93|21|41|32|93|37|59|93|37|62|32|37|32|37|59|76|62|41|21|21|32|23|23|76|21|62|62|59|20|62|76|37|41|76|62|59|32|20|93|37|93|59|23|41|32|37|32|
2014-05-10 Sat 13:19:14, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399697536, 653.02, 643, 8444420, 1104, 45|24|74|50|54|40|34|89|36|16|, 50|36|45|36|74|36|24|34|34|16|45|34|16|40|54|89|16|50|74|34|50|54|45|36|24|89|36|74|54|16|74|40|89|89|34|89|36|16|50|36|40|45|34|50|16|45|74|89|16|50|50|50|34|36|54|45|89|34|24|24|36|16|50|89|24|89|16|24|36|40|45|74|54|89|74|74|54|74|40|40|24|50|45|54|24|45|54|40|24|89|50|34|16|34|24|74|45|89|24|54|
2014-05-10 Sat 13:45:58, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399699154, 57.207, 58, 751446, 1191, 95|36|5|63|49|77|34|13|55|64|, 49|5|55|36|77|5|64|34|34|64|55|34|55|13|63|63|64|49|95|34|49|77|55|36|5|77|36|36|63|64|95|13|63|77|34|49|36|5|63|36|13|55|34|49|55|55|77|77|5|49|49|49|34|36|95|55|63|34|5|64|36|64|13|63|64|77|64|5|36|13|55|95|95|63|95|36|95|77|13|13|64|49|13|95|5|55|95|13|5|63|49|34|55|34|5|95|55|63|5|63|
2014-05-10 Sat 14:12:49, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399700758, 1107.02, 1100, 14406487, 1100, 91|9|56|40|36|96|49|65|58|18|, 49|36|96|36|65|58|9|91|91|9|96|91|96|40|56|56|9|49|18|91|49|65|96|18|58|65|36|18|56|58|18|40|56|65|91|49|36|9|49|36|40|96|91|49|9|96|65|65|58|49|49|49|91|36|18|96|56|91|58|58|36|9|40|56|9|65|9|58|36|40|96|18|18|56|18|36|36|65|40|40|58|49|40|18|58|96|18|40|58|56|49|91|9|91|58|18|96|56|58|56|
2014-05-10 Sat 14:38:44, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399702369, 3.454, 4, 45121, 1169, 94|36|55|69|48|34|56|50|21|47|, 50|36|69|36|21|94|94|34|34|48|55|34|55|69|56|56|55|56|21|34|50|21|55|36|94|47|48|36|21|48|21|50|56|47|34|56|36|48|50|36|50|55|34|50|55|69|47|47|48|50|50|50|34|36|21|55|56|34|94|94|36|48|69|56|94|47|48|94|48|69|69|21|21|56|21|36|56|47|69|50|94|50|69|21|48|55|36|69|94|56|50|34|55|34|94|36|69|56|48|56|
2014-05-10 Sat 15:05:16, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399703924, 87.634, 88, 1152605, 1094, 81|89|34|66|40|83|55|74|88|65|, 81|34|55|83|65|88|55|34|34|66|55|34|66|40|89|89|66|81|83|34|81|65|55|74|88|65|83|74|89|66|74|40|89|65|34|89|83|66|81|34|40|55|88|81|55|55|74|65|66|81|81|81|34|88|83|55|89|34|88|88|74|66|81|89|66|65|66|88|83|40|40|74|74|89|74|74|83|65|40|40|88|81|40|83|88|55|83|40|88|89|81|34|55|34|88|74|55|89|88|89|
2014-05-10 Sat 15:32:27, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399705516, 12.635, 14, 169203, 1165, 2|81|15|93|94|49|9|8|83|72|, 49|93|2|83|72|93|94|8|8|9|2|8|2|81|15|15|9|49|72|8|49|72|2|93|94|15|83|83|72|9|72|81|15|15|8|49|93|9|49|93|81|2|8|81|9|2|72|15|9|49|81|81|8|93|72|9|15|8|94|94|93|9|81|15|94|15|9|94|83|81|2|72|72|49|72|93|83|83|49|81|94|81|2|83|94|2|83|81|94|15|81|8|9|93|94|83|2|15|9|15|
2014-05-10 Sat 15:59:07, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399707147, 1104.3, 1103, 14395674, 1094, 20|91|89|29|66|83|39|2|72|40|, 20|39|2|39|72|39|29|91|91|66|2|91|66|40|89|89|66|20|72|91|20|72|2|39|29|72|83|83|72|29|72|40|89|89|91|20|39|29|20|39|40|2|91|20|66|2|72|89|66|20|20|20|91|39|83|2|89|91|29|29|39|66|40|89|66|72|66|29|83|40|2|72|72|89|83|39|83|89|40|40|29|20|2|83|29|2|83|40|29|89|20|91|66|39|29|83|2|89|29|89|
2014-05-10 Sat 16:26:02, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399708747, 123.3, 123, 1580592, 1195, 35|57|55|37|28|31|60|2|89|30|, 35|60|2|30|30|60|37|57|57|55|2|57|55|31|35|89|55|35|30|57|35|30|55|60|60|89|28|30|28|37|30|31|89|89|57|35|60|37|35|60|31|2|57|31|55|2|30|89|55|35|31|31|57|60|28|55|89|57|37|37|60|37|31|89|55|89|37|37|28|2|2|30|28|35|30|60|28|30|31|31|37|31|2|28|37|2|28|31|37|89|31|57|55|60|37|30|2|89|37|89|
2014-05-10 Sat 16:52:39, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399710362, 177.801, 177, 2315127, 1119, 27|70|9|89|54|17|1|34|79|94|, 79|1|70|27|54|1|94|34|34|9|70|1|9|79|17|89|9|17|54|34|17|54|70|27|94|89|1|27|54|9|27|79|89|89|34|17|1|9|17|1|79|70|34|17|9|70|27|89|9|17|79|79|34|1|54|70|89|34|94|94|1|9|79|89|94|89|9|94|54|79|70|27|54|89|27|27|17|54|79|79|94|79|70|27|94|70|54|79|94|89|17|34|9|1|94|27|70|89|9|17|
2014-05-10 Sat 17:19:38, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399711959, 66.827, 68, 875238, 1170, 43|95|82|91|25|53|6|99|12|84|, 43|53|82|53|25|84|6|91|91|12|12|91|12|82|99|99|12|99|95|91|43|25|12|95|84|25|53|95|99|84|95|43|99|25|91|43|53|84|43|53|43|12|91|43|6|82|25|25|84|43|43|43|91|53|95|12|99|91|84|6|53|84|82|99|6|25|84|6|53|82|82|95|95|99|95|53|53|25|82|43|6|43|82|95|84|12|95|82|84|99|43|91|12|91|6|95|82|99|84|99|
2014-05-10 Sat 17:46:17, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399713578, 443.677, 453, 5900605, 1055, 3|20|40|88|54|16|71|89|2|34|, 20|3|2|3|54|88|16|34|34|16|2|34|2|40|89|89|16|20|71|34|20|54|2|3|88|71|3|71|54|88|71|40|89|89|34|20|3|16|20|3|40|2|34|20|16|2|71|89|88|20|20|20|34|3|54|2|89|34|88|88|3|16|40|89|16|89|16|88|54|40|2|71|54|89|71|71|54|71|40|40|88|20|40|3|88|2|54|40|88|89|20|34|16|34|88|3|2|89|88|89|
2014-05-10 Sat 18:13:08, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399715177, 13.856, 15, 187537, 1132, 83|43|24|87|10|93|89|95|77|9|, 43|93|10|83|77|24|24|93|93|9|10|93|10|87|89|89|9|89|95|93|43|77|10|95|24|77|83|83|83|9|95|43|89|77|93|43|95|9|43|93|87|10|24|43|9|10|77|77|10|43|43|43|93|93|83|10|89|93|24|24|95|9|10|89|9|77|9|24|83|87|87|95|95|89|95|95|83|77|87|43|24|43|87|83|9|10|83|87|24|89|43|93|9|93|24|95|10|89|24|89|
2014-05-10 Sat 18:40:04, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399716788, 670.389, 666, 8652430, 1070, 40|54|89|50|74|55|36|16|34|24|, 50|36|55|36|54|24|24|34|34|16|55|34|55|40|89|89|16|50|74|34|50|54|55|36|24|74|36|74|54|16|74|40|89|89|34|89|36|16|50|36|40|55|34|50|55|55|74|89|16|50|50|50|34|36|54|55|89|34|24|24|36|16|50|89|16|89|16|24|54|40|55|74|54|89|74|74|54|74|40|40|24|50|40|36|24|55|54|40|24|89|50|34|16|34|24|74|55|89|24|89|
2014-05-10 Sat 19:06:55, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399718404, 398.097, 400, 5175790, 1189, 7|65|82|18|12|51|14|39|29|68|, 51|39|82|18|65|39|29|7|7|12|12|7|12|51|14|65|12|14|18|7|14|18|12|18|39|65|68|18|14|29|18|51|65|65|7|14|39|29|14|39|51|82|39|51|12|82|18|65|68|51|51|51|7|39|68|12|14|7|29|29|39|29|82|14|12|65|29|29|68|82|82|18|18|14|18|39|68|65|51|51|29|51|82|68|29|82|68|82|29|14|51|7|12|39|29|18|82|14|29|14|
2014-05-10 Sat 19:33:38, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399720015, 49.985, 50, 651565, 1074, 39|17|65|52|40|86|74|94|85|66|, 17|39|85|39|74|39|94|52|52|66|85|39|85|40|17|65|66|17|74|52|17|74|85|74|94|65|86|74|86|66|74|40|65|65|52|17|39|66|17|39|40|85|52|17|66|85|74|65|66|17|17|40|52|39|86|85|65|52|94|94|39|66|40|65|94|65|66|94|86|40|40|74|74|17|74|39|86|65|40|40|94|17|85|86|66|85|86|40|94|65|40|52|66|39|94|86|85|17|66|17|
2014-05-10 Sat 19:59:38, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399721618, 15.767, 17, 207548, 1221, 17|3|70|15|16|81|21|80|11|36|, 81|11|70|3|21|36|80|11|11|16|16|11|16|81|17|15|16|17|3|36|17|21|70|36|80|15|3|36|21|16|21|81|15|15|11|17|36|16|17|11|81|70|11|81|16|70|21|15|17|81|81|81|11|36|21|16|15|11|80|80|36|16|81|15|80|15|16|80|3|70|70|21|21|15|3|36|3|21|81|81|80|81|70|3|80|70|3|81|80|15|17|11|16|11|80|3|70|15|16|17|
2014-05-10 Sat 20:26:16, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399723178, 640.957, 647, 8495953, 1086, 90|91|40|37|89|65|10|36|72|98|, 90|36|10|36|65|98|37|91|91|37|10|91|10|40|89|89|37|90|72|91|90|65|10|36|98|65|36|36|89|37|72|40|89|65|91|90|36|37|90|36|40|10|91|90|10|10|65|65|98|90|90|90|91|36|72|10|89|91|98|37|36|37|40|89|37|65|37|98|36|40|10|72|72|89|72|36|72|65|40|40|98|90|40|72|98|10|72|40|98|89|90|91|10|91|98|72|10|89|98|89|
